label,path
11,HUST-OBS/deciphered/0014/X_0014_5538_1.png
15,HUST-OBS/deciphered/0019/L_0019_7025.jpg
18,HUST-OBS/deciphered/0022/L_0022_4305.jpg
52,HUST-OBS/deciphered/0061/X_0061_5945_1.png
56,HUST-OBS/deciphered/0066/X_0066_1090_1.png
63,HUST-OBS/deciphered/0074/X_0074_6341_1.png
121,HUST-OBS/deciphered/0136/L_0136_315.jpg
134,HUST-OBS/deciphered/0150/Y_0150_60087.jpg
161,HUST-OBS/deciphered/0178/X_0178_3804_1.png
164,HUST-OBS/deciphered/0181/L_0181_7055.jpg
214,HUST-OBS/deciphered/0239/X_0239_2181_1.png
261,HUST-OBS/deciphered/0294/X_0294_4356_1.png
263,HUST-OBS/deciphered/0296/L_0296_4027.jpg
283,HUST-OBS/deciphered/0320/Y_0320_60025.jpg
299,HUST-OBS/deciphered/0340/L_0340_3801.jpg
321,HUST-OBS/deciphered/0364/X_0364_498_1.png
360,HUST-OBS/deciphered/0411/Y_0411_60558.jpg
369,HUST-OBS/deciphered/0420/X_0420_3336_1.png
391,HUST-OBS/deciphered/0444/X_0444_4886_1.png
449,HUST-OBS/deciphered/0510/L_0510_5414.jpg
506,HUST-OBS/deciphered/0578/X_0578_3505_1.png
530,HUST-OBS/deciphered/0605/X_0605_3074_1.png
601,HUST-OBS/deciphered/0686/X_0686_4935_1.png
603,HUST-OBS/deciphered/0688/X_0688_4932_1.png
604,HUST-OBS/deciphered/0689/L_0689_7973.jpg
612,HUST-OBS/deciphered/0698/X_0698_4938_1.png
678,HUST-OBS/deciphered/0770/X_0770_3239_1.png
710,HUST-OBS/deciphered/0806/L_0806_3814.jpg
763,HUST-OBS/deciphered/0867/L_0867_1094.jpg
826,HUST-OBS/deciphered/0935/L_0935_7356.jpg
827,HUST-OBS/deciphered/0936/Y_0936_61351.jpg
831,HUST-OBS/deciphered/0941/L_0941_2402.jpg
852,HUST-OBS/deciphered/0962/X_0962_5009_1.png
997,HUST-OBS/deciphered/1122/L_1122_5261.jpg
1065,HUST-OBS/deciphered/1193/Y_1193_609A4.jpg
1222,HUST-OBS/deciphered/1368/X_1368_2430_1.png
1233,HUST-OBS/deciphered/1381/X_1381_1238_1.png
1242,HUST-OBS/deciphered/1391/X_1391_3988_1.png
1247,HUST-OBS/deciphered/1396/X_1396_3974_1.png
1249,HUST-OBS/deciphered/1398/X_1398_1210_1.png
1267,HUST-OBS/deciphered/1418/L_1418_6758.jpg
1299,HUST-OBS/deciphered/1453/X_1453_957_1.png
1367,HUST-OBS/deciphered/1527/Y_1527_60694.jpg
1389,HUST-OBS/deciphered/1555/X_1555_1976_1.png
1414,HUST-OBS/deciphered/1584/X_1584_4167_1.png
1445,HUST-OBS/deciphered/1621/X_1621_1293_1.png
1454,HUST-OBS/deciphered/1631/X_1631_5285_1.png
1464,HUST-OBS/deciphered/1645/L_1645_3913.jpg
1527,HUST-OBS/deciphered/1714/X_1714_4831_1.png
1562,HUST-OBS/deciphered/1754/X_1754_5946_1.png
1565,HUST-OBS/deciphered/1758/X_1758_214_1.png
1567,HUST-OBS/deciphered/1760/L_1760_284.jpg
1568,HUST-OBS/deciphered/1761/L_1761_5676.jpg
1571,HUST-OBS/deciphered/1764/L_1764_8189.jpg
1578,HUST-OBS/deciphered/1771/X_1771_4501_1.png
140,HUST-OBS/deciphered/0156/X_0156_2626_1.png
1044,HUST-OBS/deciphered/1171_1172/1172/G_1172_佚945合6667賓組.png
1237,HUST-OBS/deciphered/1385/G_1385_鐵265.2合23392.png
256,HUST-OBS/deciphered/0289/G_0289_乙7348合6482賓組.png
170,HUST-OBS/deciphered/0187/X_0187_4723_1.png
317,HUST-OBS/deciphered/0358/X_0358_1044_2.png
532,HUST-OBS/deciphered/0607/X_0607_2290_1.png
523,HUST-OBS/deciphered/0597_0598/0597/X_0597_4315_2.png
879,HUST-OBS/deciphered/0992/H_0992_606FF_3.png
278,HUST-OBS/deciphered/0315/H_0315_60D8C_7.png
1473,HUST-OBS/deciphered/1655/Y_1655_618AA.jpg
724,HUST-OBS/deciphered/0823_0824/0823/G_0823_乙7030合14賓組.png
81,HUST-OBS/deciphered/0092/X_0092_3936_4.png
497,HUST-OBS/deciphered/0567_0568/0567/H_0567_60EEB_1.png
571,HUST-OBS/deciphered/0648/X_0648_5905_1.png
691,HUST-OBS/deciphered/0783/G_0783_甲3343合8592賓組.png
1577,HUST-OBS/deciphered/1770/L_1770_9395.jpg
271,HUST-OBS/deciphered/0307/H_0307_604D5_6.png
1061,HUST-OBS/deciphered/1189/H_1189_60807_1.png
1449,HUST-OBS/deciphered/1626/X_1626_1235_3.png
917,HUST-OBS/deciphered/1034_1035/1034/H_1034_604F8_11.png
