label,path
952,HUST-OBS/deciphered/1071_1072/1071/H_1071_6135B_6.png
447,HUST-OBS/deciphered/0508/X_0508_6544_2.png
828,HUST-OBS/deciphered/0937/H_0937_610A1_14.png
713,HUST-OBS/deciphered/0810/X_0810_308_2.png
1477,HUST-OBS/deciphered/1660/X_1660_3483_3.png
721,HUST-OBS/deciphered/0820/X_0820_4046_1.png
324,HUST-OBS/deciphered/0367/X_0367_590_1.png
231,HUST-OBS/deciphered/0258_0259/0259/H_0259_60001_3.png
523,HUST-OBS/deciphered/0597_0598/0597/X_0597_4317_2.png
807,HUST-OBS/deciphered/0915/X_0915_5516_4.png
929,HUST-OBS/deciphered/1047/X_1047_350_3.png
924,HUST-OBS/deciphered/1042/G_1042_續2.22.5合33654無名組副本0.png
680,HUST-OBS/deciphered/0772/H_0772_601A8_10.png
48,HUST-OBS/deciphered/0057/H_0057_607F8_21.png
306,HUST-OBS/deciphered/0347/X_0347_418_4.png
933,HUST-OBS/deciphered/1051/H_1051_6085B_2.png
133,HUST-OBS/deciphered/0149/H_0149_6008A_7.png
1041,HUST-OBS/deciphered/1168/H_1168_60C1C_8.png
456,HUST-OBS/deciphered/0518_0519/0518/H_0518_61332_19.png
1542,HUST-OBS/deciphered/1732/X_1732_3504_1.png
671,HUST-OBS/deciphered/0763/X_0763_6242_2.png
669,HUST-OBS/deciphered/0760/Y_0760_60E5B.jpg
319,HUST-OBS/deciphered/0360_0361/0360/X_0360_2748_2.png
531,HUST-OBS/deciphered/0606/H_0606_610F0_8.png
472,HUST-OBS/deciphered/0535_0536/0536/G_0536_後1.24.4(甲).png
1472,HUST-OBS/deciphered/1654/L_1654_8905.jpg
642,HUST-OBS/deciphered/0731/H_0731_60CD1_8.png
1382,HUST-OBS/deciphered/1545_1546/1546/X_1546_4633_3.png
791,HUST-OBS/deciphered/0896/G_0896_拾5.7合33093歷組.png
260,HUST-OBS/deciphered/0293/X_0293_4359_2.png
10,HUST-OBS/deciphered/0011_0012_0013/0011/G_0011_乙6710合848.png
583,HUST-OBS/deciphered/0663/X_0663_2388_2.png
923,HUST-OBS/deciphered/1041/H_1041_61331_0.png
547,HUST-OBS/deciphered/0622/X_0622_3906_3.png
7,HUST-OBS/deciphered/0008/H_0008_60BCB_6.png
363,HUST-OBS/deciphered/0414/H_0414_60F8A_7.png
1304,HUST-OBS/deciphered/1458/H_1458_6115A_13.png
571,HUST-OBS/deciphered/0648/X_0648_5902_2.png
1475,HUST-OBS/deciphered/1657/H_1657_6081E_11.png
532,HUST-OBS/deciphered/0607/H_0607_610FB_18.png
1061,HUST-OBS/deciphered/1189/H_1189_60807_7.png
1577,HUST-OBS/deciphered/1770/X_1770_1278_2.png
921,HUST-OBS/deciphered/1039/H_1039_60FD6_8.png
287,HUST-OBS/deciphered/0326/X_0326_482_4.png
1551,HUST-OBS/deciphered/1743/X_1743_3674_3.png
481,HUST-OBS/deciphered/0547/H_0547_60A04_7.png
398,HUST-OBS/deciphered/0452/G_0452_粹387(甲).png
1148,HUST-OBS/deciphered/1284_1285_1286/1284/H_1284_60388_8.png
728,HUST-OBS/deciphered/0830/L_0830_1398.jpg
1419,HUST-OBS/deciphered/1589_1590_1591/1589/L_1589_6633.jpg
217,HUST-OBS/deciphered/0242/H_0242_6107D_19.png
1035,HUST-OBS/deciphered/1161/X_1161_4371_3.png
342,HUST-OBS/deciphered/0388/H_0388_60EC8_17.png
1344,HUST-OBS/deciphered/1502/G_1502_前2.2.6合36416黃組.png
895,HUST-OBS/deciphered/1008_1009/1008/H_1008_606B8_4.png
761,HUST-OBS/deciphered/0865/H_0865_607BF_6.png
1477,HUST-OBS/deciphered/1660/X_1660_3485_1.png
266,HUST-OBS/deciphered/0300/L_0300_14355.jpg
684,HUST-OBS/deciphered/0776/X_0776_4276_1.png
49,HUST-OBS/deciphered/0058/H_0058_615C4_9.png
1273,HUST-OBS/deciphered/1425/L_1425_3547.jpg
1302,HUST-OBS/deciphered/1456/H_1456_61277_6.png
489,HUST-OBS/deciphered/0555/H_0555_611FC_8.png
481,HUST-OBS/deciphered/0547/X_0547_3564_4.png
821,HUST-OBS/deciphered/0930/G_0930_乙2035(甲).png
335,HUST-OBS/deciphered/0379/H_0379_60AAF_19.png
1054,HUST-OBS/deciphered/1182/L_1182_13199.jpg
836,HUST-OBS/deciphered/0946/G_0946_存421合3597.png
472,HUST-OBS/deciphered/0535_0536/0535/L_0535_6287.jpg
958,HUST-OBS/deciphered/1079/L_1079_6335.jpg
947,HUST-OBS/deciphered/1065_1066/1065/H_1065_611E4_7.png
114,HUST-OBS/deciphered/0129/G_0129_前7.33.1(甲).png
472,HUST-OBS/deciphered/0535_0536/0536/X_0536_3546_4.png
915,HUST-OBS/deciphered/1032/H_1032_60671_7.png
857,HUST-OBS/deciphered/0967/X_0967_5146_2.png
397,HUST-OBS/deciphered/0451/H_0451_60253_5.png
241,HUST-OBS/deciphered/0269/H_0269_6000B_6.png
966,HUST-OBS/deciphered/1087/G_1087_存2732副本0.png
1416,HUST-OBS/deciphered/1586/H_1586_6004A_20.png
1024,HUST-OBS/deciphered/1150/G_1150_京津1339(甲).png
160,HUST-OBS/deciphered/0177/H_0177_600A0_6.png
539,HUST-OBS/deciphered/0614/H_0614_61179_16.png
1326,HUST-OBS/deciphered/1483/H_1483_6043A_2.png
225,HUST-OBS/deciphered/0252/H_0252_60AAA_18.png
472,HUST-OBS/deciphered/0535_0536/0535/G_0535_後1.20.1合38178黃組.png
479,HUST-OBS/deciphered/0544_0545/0544/Y_0544_60B30.jpg
233,HUST-OBS/deciphered/0261/G_0261_乙4320合8381賓組.png
648,HUST-OBS/deciphered/0737/X_0737_5454_2.png
758,HUST-OBS/deciphered/0861_0862/0861/H_0861_60A5D_7.png
98,HUST-OBS/deciphered/0110/X_0110_6440_3.png
615,HUST-OBS/deciphered/0701/L_0701_2920.jpg
501,HUST-OBS/deciphered/0573/H_0573_604E4_9.png
1300,HUST-OBS/deciphered/1454/H_1454_60447_3.png
53,HUST-OBS/deciphered/0062_0063/0062/H_0062_61081_12.png
131,HUST-OBS/deciphered/0147/L_0147_4386.jpg
297,HUST-OBS/deciphered/0338/H_0338_61220_18.png
447,HUST-OBS/deciphered/0508/G_0508_佚300合20794𠂤組.png
197,HUST-OBS/deciphered/0220_0221/0220/H_0220_60B51_14.png
165,HUST-OBS/deciphered/0182/G_0182_甲752合27894無名組.png
755,HUST-OBS/deciphered/0858/X_0858_2872_1.png
159,HUST-OBS/deciphered/0176/H_0176_61151_19.png
628,HUST-OBS/deciphered/0714/H_0714_60DA0_12.png
481,HUST-OBS/deciphered/0547/H_0547_60D45_6.png
684,HUST-OBS/deciphered/0776/X_0776_4281_3.png
1170,HUST-OBS/deciphered/1311/H_1311_60398_0.png
1385,HUST-OBS/deciphered/1549_1550/1549/H_1549_609AC_5.png
1451,HUST-OBS/deciphered/1628/L_1628_12904.jpg
616,HUST-OBS/deciphered/0702/X_0702_6474_2.png
1020,HUST-OBS/deciphered/1146/G_1146_佚360.png
306,HUST-OBS/deciphered/0347/X_0347_417_2.png
40,HUST-OBS/deciphered/0047/H_0047_6062B_8.png
53,HUST-OBS/deciphered/0062_0063/0062/H_0062_61083_8.png
1101,HUST-OBS/deciphered/1231_1232/1231/L_1231_548.jpg
594,HUST-OBS/deciphered/0677/H_0677_60D67_2.png
825,HUST-OBS/deciphered/0934/L_0934_6035.jpg
963,HUST-OBS/deciphered/1084/H_1084_60C37_19.png
300,HUST-OBS/deciphered/0341/H_0341_60A98_18.png
1416,HUST-OBS/deciphered/1586/H_1586_6004A_21.png
1344,HUST-OBS/deciphered/1502/X_1502_6677_3.png
1340,HUST-OBS/deciphered/1497/H_1497_60C42_4.png
988,HUST-OBS/deciphered/1111/H_1111_60507_13.png
165,HUST-OBS/deciphered/0182/X_0182_12_3.png
1237,HUST-OBS/deciphered/1385/L_1385_373.jpg
1489,HUST-OBS/deciphered/1672/X_1672_3382_2.png
1002,HUST-OBS/deciphered/1127/H_1127_60F33_10.png
1015,HUST-OBS/deciphered/1141/H_1141_60355_7.png
1019,HUST-OBS/deciphered/1145/X_1145_1806_3.png
1491,HUST-OBS/deciphered/1674/G_1674_乙3661(甲).png
239,HUST-OBS/deciphered/0267/X_0267_5869_1.png
1241,HUST-OBS/deciphered/1389_1390/1390/X_1390_4000_3.png
717,HUST-OBS/deciphered/0815_0816/0816/X_0816_3326_1.png
345,HUST-OBS/deciphered/0391/H_0391_61408_11.png
1386,HUST-OBS/deciphered/1551/H_1551_60998_16.png
849,HUST-OBS/deciphered/0959/G_0959_餘15.4(甲).png
497,HUST-OBS/deciphered/0567_0568/0568/L_0568_11887.jpg
1254,HUST-OBS/deciphered/1403/H_1403_60A77_15.png
286,HUST-OBS/deciphered/0325/X_0325_4214_4.png
591,HUST-OBS/deciphered/0672_0673_0674/0672/X_0672_841_3.png
396,HUST-OBS/deciphered/0450/H_0450_60240_0.png
1252,HUST-OBS/deciphered/1401/X_1401_4136_4.png
1351,HUST-OBS/deciphered/1509/H_1509_6077A_8.png
1381,HUST-OBS/deciphered/1544/G_1544_鐵92.3合2677賓組.png
