label,path
994,HUST-OBS/deciphered/1118/G_1118_乙8688合35501黃組.png
961,HUST-OBS/deciphered/1082/X_1082_1685_2.png
932,HUST-OBS/deciphered/1050/H_1050_6085C_5.png
1331,HUST-OBS/deciphered/1488/H_1488_6045A_16.png
848,HUST-OBS/deciphered/0958/H_0958_606BE_16.png
1031,HUST-OBS/deciphered/1157/H_1157_60CA7_0.png
828,HUST-OBS/deciphered/0937/H_0937_610A1_4.png
133,HUST-OBS/deciphered/0149/H_0149_6008A_10.png
172,HUST-OBS/deciphered/0189_0190/0189/H_0189_60047_21.png
593,HUST-OBS/deciphered/0676/H_0676_60D0B_15.png
396,HUST-OBS/deciphered/0450/G_0450_鐵123.2合2676.png
95,HUST-OBS/deciphered/0106_0107/0106/X_0106_5860_4.png
1052,HUST-OBS/deciphered/1180/X_1180_74_3.png
935,HUST-OBS/deciphered/1053/L_1053_1234.jpg
866,HUST-OBS/deciphered/0978/L_0978_2543.jpg
1469,HUST-OBS/deciphered/1650/H_1650_60934_15.png
1479,HUST-OBS/deciphered/1662/H_1662_613C0_7.png
671,HUST-OBS/deciphered/0763/X_0763_6239_2.png
53,HUST-OBS/deciphered/0062_0063/0063/H_0063_61081_11.png
999,HUST-OBS/deciphered/1124/X_1124_156_2.png
228,HUST-OBS/deciphered/0255/H_0255_61607_14.png
1272,HUST-OBS/deciphered/1424/H_1424_608A0_9.png
658,HUST-OBS/deciphered/0747/H_0747_60FB6_3.png
1112,HUST-OBS/deciphered/1244/X_1244_3647_3.png
1504,HUST-OBS/deciphered/1690/X_1690_6277_1.png
1284,HUST-OBS/deciphered/1437/H_1437_60A78_18.png
294,HUST-OBS/deciphered/0334/X_0334_21_2.png
595,HUST-OBS/deciphered/0678_0679/0678/H_0678_601B6_19.png
539,HUST-OBS/deciphered/0614/G_0614_前5.12.3合7283.png
1519,HUST-OBS/deciphered/1705_1706/1705/X_1705_472_2.png
116,HUST-OBS/deciphered/0131/G_0131_佚184合36561.png
447,HUST-OBS/deciphered/0508/H_0508_6142F_9.png
258,HUST-OBS/deciphered/0291/L_0291_11299.jpg
405,HUST-OBS/deciphered/0461_0462/0461/H_0461_6023B_2.png
570,HUST-OBS/deciphered/0647/X_0647_5728_4.png
669,HUST-OBS/deciphered/0760/H_0760_60E5B_7.png
1544,HUST-OBS/deciphered/1734/X_1734_2913_1.png
417,HUST-OBS/deciphered/0474/X_0474_5572_1.png
1425,HUST-OBS/deciphered/1598/H_1598_60541_0.png
717,HUST-OBS/deciphered/0815_0816/0815/H_0815_605E1_0.png
232,HUST-OBS/deciphered/0260/H_0260_6007D_11.png
1541,HUST-OBS/deciphered/1731/X_1731_2310_2.png
1392,HUST-OBS/deciphered/1558/L_1558_11248.jpg
814,HUST-OBS/deciphered/0923/H_0923_60A0A_14.png
930,HUST-OBS/deciphered/1048/L_1048_1113.jpg
722,HUST-OBS/deciphered/0821/Y_0821_61256.jpg
798,HUST-OBS/deciphered/0905/X_0905_610_1.png
713,HUST-OBS/deciphered/0810/X_0810_306_3.png
1140,HUST-OBS/deciphered/1275/H_1275_6137C_17.png
1034,HUST-OBS/deciphered/1160/X_1160_4368_1.png
310,HUST-OBS/deciphered/0351/G_0351_乙2573合1385賓組.png
725,HUST-OBS/deciphered/0825_0826/0825/H_0825_60359_17.png
908,HUST-OBS/deciphered/1024/H_1024_60F49_2.png
1210,HUST-OBS/deciphered/1356/H_1356_60FCE_18.png
269,HUST-OBS/deciphered/0304_0305/0305/G_0305_後2.37.6合6450賓組.png
247,HUST-OBS/deciphered/0276/L_0276_9346.jpg
687,HUST-OBS/deciphered/0779/X_0779_3207_2.png
589,HUST-OBS/deciphered/0669/H_0669_60434_12.png
988,HUST-OBS/deciphered/1111/H_1111_60507_0.png
1409,HUST-OBS/deciphered/1579/H_1579_60315_4.png
1078,HUST-OBS/deciphered/1207_1208/1207/X_1207_4912_2.png
1112,HUST-OBS/deciphered/1244/H_1244_60F4F_13.png
416,HUST-OBS/deciphered/0473/H_0473_6028B_18.png
1537,HUST-OBS/deciphered/1726/G_1726_京津3138合33079𠂤歷間.png
1140,HUST-OBS/deciphered/1275/X_1275_2228_3.png
562,HUST-OBS/deciphered/0638_0639/0638/H_0638_604D2_0.png
593,HUST-OBS/deciphered/0676/H_0676_60D0C_18.png
914,HUST-OBS/deciphered/1031/H_1031_609C9_11.png
167,HUST-OBS/deciphered/0184/H_0184_606D2_0.png
639,HUST-OBS/deciphered/0728/X_0728_5447_3.png
798,HUST-OBS/deciphered/0905/G_0905_乙7809合272賓組.png
468,HUST-OBS/deciphered/0531/H_0531_60B33_4.png
501,HUST-OBS/deciphered/0573/H_0573_60BBE_9.png
1281,HUST-OBS/deciphered/1434/H_1434_6131D_8.png
694,HUST-OBS/deciphered/0787_0788_0789/0788/Y_0788_60051.jpg
767,HUST-OBS/deciphered/0872/H_0872_613A6_13.png
1120,HUST-OBS/deciphered/1252/H_1252_60065_4.png
202,HUST-OBS/deciphered/0226/X_0226_3013_4.png
796,HUST-OBS/deciphered/0902_0903/0902/X_0902_710_2.png
628,HUST-OBS/deciphered/0714/L_0714_5764.jpg
1089,HUST-OBS/deciphered/1219/H_1219_60105_18.png
347,HUST-OBS/deciphered/0393/H_0393_60F65_15.png
1422,HUST-OBS/deciphered/1594_1595/1594/G_1594_師友1.94.png
1179,HUST-OBS/deciphered/1320/L_1320_3995.jpg
1201,HUST-OBS/deciphered/1344_1345/1345/L_1345_3020.jpg
304,HUST-OBS/deciphered/0345/L_0345_14926.jpg
976,HUST-OBS/deciphered/1097/H_1097_6057A_17.png
394,HUST-OBS/deciphered/0448/H_0448_602B3_17.png
375,HUST-OBS/deciphered/0428/X_0428_4829_2.png
1150,HUST-OBS/deciphered/1288/L_1288_742.jpg
1086,HUST-OBS/deciphered/1216/Y_1216_60E85.jpg
680,HUST-OBS/deciphered/0772/H_0772_601A8_16.png
717,HUST-OBS/deciphered/0815_0816/0816/X_0816_3323_3.png
1104,HUST-OBS/deciphered/1235/G_1235_甲骨文0.png
353,HUST-OBS/deciphered/0401_0402/0401/L_0401_13252.jpg
441,HUST-OBS/deciphered/0502/H_0502_60285_9.png
1293,HUST-OBS/deciphered/1446_1447/1446/G_1446_佚325合27086何組.png
22,HUST-OBS/deciphered/0028/H_0028_612A9_4.png
1169,HUST-OBS/deciphered/1310/H_1310_61739_6.png
1395,HUST-OBS/deciphered/1561/X_1561_5196_1.png
1043,HUST-OBS/deciphered/1170/X_1170_43_4.png
254,HUST-OBS/deciphered/0285/G_0285_佚790合20192𠂤組.png
547,HUST-OBS/deciphered/0622/H_0622_604D6_20.png
496,HUST-OBS/deciphered/0566/G_0566_明藏633(甲).png
109,HUST-OBS/deciphered/0124/X_0124_6379_4.png
353,HUST-OBS/deciphered/0401_0402/0401/L_0401_7533.jpg
354,HUST-OBS/deciphered/0403/H_0403_61048_3.png
1398,HUST-OBS/deciphered/1566_1567/1567/L_1567_14598.jpg
479,HUST-OBS/deciphered/0544_0545/0544/G_0544_粹966合29100.png
392,HUST-OBS/deciphered/0445_0446/0445/Y_0445_618D0.jpg
1270,HUST-OBS/deciphered/1421_1422/1422/X_1422_2398_3.png
633,HUST-OBS/deciphered/0721/X_0721_2977_3.png
1381,HUST-OBS/deciphered/1544/H_1544_6094B_21.png
672,HUST-OBS/deciphered/0764/G_0764_佚60合6060賓組.png
1246,HUST-OBS/deciphered/1395/H_1395_6018B_20.png
971,HUST-OBS/deciphered/1092/H_1092_60E79_4.png
786,HUST-OBS/deciphered/0891/H_0891_612A5_13.png
1253,HUST-OBS/deciphered/1402/G_1402_乙3005合670.png
1382,HUST-OBS/deciphered/1545_1546/1545/H_1545_60953_15.png
361,HUST-OBS/deciphered/0412/H_0412_61480_2.png
1401,HUST-OBS/deciphered/1570/H_1570_6060E_1.png
1382,HUST-OBS/deciphered/1545_1546/1545/G_1545_乙9020合20781𠂤組.png
562,HUST-OBS/deciphered/0638_0639/0638/H_0638_604D2_11.png
13,HUST-OBS/deciphered/0017/H_0017_602A8_8.png
990,HUST-OBS/deciphered/1113/X_1113_6538_2.png
