label,path
1165,HUST-OBS/deciphered/1306/X_1306_1453_2.png
842,HUST-OBS/deciphered/0952/H_0952_60F2E_9.png
1483,HUST-OBS/deciphered/1666/H_1666_60A2D_3.png
438,HUST-OBS/deciphered/0499/H_0499_60243_9.png
1438,HUST-OBS/deciphered/1612/G_1612_拾15.6合19242.png
271,HUST-OBS/deciphered/0307/H_0307_604D5_12.png
1424,HUST-OBS/deciphered/1597/X_1597_2621_1.png
851,HUST-OBS/deciphered/0961/X_0961_4993_4.png
80,HUST-OBS/deciphered/0091/X_0091_6601_3.png
819,HUST-OBS/deciphered/0928/H_0928_60495_1.png
757,HUST-OBS/deciphered/0860/G_0860_佚787合18413.png
1392,HUST-OBS/deciphered/1558/X_1558_1901_2.png
1313,HUST-OBS/deciphered/1469/L_1469_6860.jpg
34,HUST-OBS/deciphered/0040/G_0040_燕586合3614.png
958,HUST-OBS/deciphered/1079/H_1079_60FA0_7.png
1051,HUST-OBS/deciphered/1179/X_1179_53_4.png
30,HUST-OBS/deciphered/0036/L_0036_1065.jpg
1059,HUST-OBS/deciphered/1187/X_1187_3425_3.png
669,HUST-OBS/deciphered/0760/H_0760_60DC9_10.png
433,HUST-OBS/deciphered/0494/L_0494_14401.jpg
399,HUST-OBS/deciphered/0453/H_0453_602CC_7.png
746,HUST-OBS/deciphered/0849/H_0849_607D7_13.png
484,HUST-OBS/deciphered/0550/H_0550_60BB8_13.png
1114,HUST-OBS/deciphered/1246/H_1246_6041B_15.png
1467,HUST-OBS/deciphered/1648/L_1648_11969.jpg
120,HUST-OBS/deciphered/0135/G_0135_戩12.12合6453.png
1379,HUST-OBS/deciphered/1541_1542/1541/L_1541_11363.jpg
809,HUST-OBS/deciphered/0917_0918/0917/G_0917_甲414合32632.png
890,HUST-OBS/deciphered/1003/X_1003_5154_2.png
910,HUST-OBS/deciphered/1026/H_1026_6012F_19.png
895,HUST-OBS/deciphered/1008_1009/1008/H_1008_606C5_1.png
909,HUST-OBS/deciphered/1025/H_1025_60933_2.png
270,HUST-OBS/deciphered/0306/X_0306_1352_1.png
475,HUST-OBS/deciphered/0539/L_0539_11250.jpg
107,HUST-OBS/deciphered/0122/H_0122_610A0_15.png
258,HUST-OBS/deciphered/0291/X_0291_2559_1.png
547,HUST-OBS/deciphered/0622/H_0622_60072_20.png
39,HUST-OBS/deciphered/0046/H_0046_60399_20.png
499,HUST-OBS/deciphered/0571/G_0571_明1592.png
