label,path
836,HUST-OBS/deciphered/0835_0836/0836/X_0836_2869_1.png
836,HUST-OBS/deciphered/0835_0836/0836/X_0836_2869_2.png
836,HUST-OBS/deciphered/0835_0836/0836/X_0836_2869_3.png
837,HUST-OBS/deciphered/0837/X_0837_2868_1.png
838,HUST-OBS/deciphered/0838/X_0838_2888_1.png
838,HUST-OBS/deciphered/0838/X_0838_2888_2.png
838,HUST-OBS/deciphered/0838/X_0838_2888_3.png
841,HUST-OBS/deciphered/0841/X_0841_2873_1.png
841,HUST-OBS/deciphered/0841/X_0841_2873_2.png
841,HUST-OBS/deciphered/0841/X_0841_2873_3.png
841,HUST-OBS/deciphered/0841/X_0841_2873_4.png
841,HUST-OBS/deciphered/0841/X_0841_2874_1.png
842,HUST-OBS/deciphered/0842/X_0842_3075_1.png
842,HUST-OBS/deciphered/0842/X_0842_3075_2.png
842,HUST-OBS/deciphered/0842/X_0842_3075_3.png
842,HUST-OBS/deciphered/0842/X_0842_3075_4.png
842,HUST-OBS/deciphered/0842/X_0842_3076_1.png
842,HUST-OBS/deciphered/0842/X_0842_3076_2.png
842,HUST-OBS/deciphered/0842/X_0842_3076_3.png
843,HUST-OBS/deciphered/0843/X_0843_2940_1.png
843,HUST-OBS/deciphered/0843/X_0843_2940_2.png
843,HUST-OBS/deciphered/0843/X_0843_2940_3.png
843,HUST-OBS/deciphered/0843/X_0843_2940_4.png
843,HUST-OBS/deciphered/0843/X_0843_2941_1.png
843,HUST-OBS/deciphered/0843/X_0843_2941_2.png
843,HUST-OBS/deciphered/0843/X_0843_2941_3.png
843,HUST-OBS/deciphered/0843/X_0843_2941_4.png
843,HUST-OBS/deciphered/0843/X_0843_2942_1.png
843,HUST-OBS/deciphered/0843/X_0843_2942_2.png
843,HUST-OBS/deciphered/0843/X_0843_2942_3.png
843,HUST-OBS/deciphered/0843/X_0843_2942_4.png
843,HUST-OBS/deciphered/0843/X_0843_2943_1.png
843,HUST-OBS/deciphered/0843/X_0843_2943_2.png
843,HUST-OBS/deciphered/0843/X_0843_2943_3.png
843,HUST-OBS/deciphered/0843/X_0843_2943_4.png
843,HUST-OBS/deciphered/0843/X_0843_2944_1.png
843,HUST-OBS/deciphered/0843/X_0843_2944_2.png
843,HUST-OBS/deciphered/0843/X_0843_2944_3.png
843,HUST-OBS/deciphered/0843/X_0843_2944_4.png
843,HUST-OBS/deciphered/0843/X_0843_2945_1.png
843,HUST-OBS/deciphered/0843/X_0843_2945_2.png
843,HUST-OBS/deciphered/0843/X_0843_2945_3.png
843,HUST-OBS/deciphered/0843/X_0843_2945_4.png
843,HUST-OBS/deciphered/0843/X_0843_2946_1.png
843,HUST-OBS/deciphered/0843/X_0843_2946_2.png
843,HUST-OBS/deciphered/0843/X_0843_2946_3.png
843,HUST-OBS/deciphered/0843/X_0843_2946_4.png
844,HUST-OBS/deciphered/0844/X_0844_2890_1.png
845,HUST-OBS/deciphered/0845/X_0845_2891_1.png
846,HUST-OBS/deciphered/0846/X_0846_1475_1.png
846,HUST-OBS/deciphered/0846/X_0846_1475_2.png
846,HUST-OBS/deciphered/0846/X_0846_1475_3.png
846,HUST-OBS/deciphered/0846/X_0846_1475_4.png
846,HUST-OBS/deciphered/0846/X_0846_1476_1.png
848,HUST-OBS/deciphered/0848/X_0848_2914_1.png
